	Uid	Pid	recommendor_value	used_before_flag	row_count_new	row_count_overall
24622	U-716	7	0.09764572375635301	0	16	23
24623	U-716	29	0.08268894789735495	0	17	24
24624	U-716	24	0.07911968934185494	0	18	25
24625	U-716	33	0.03982677709928101	0	19	26
24626	U-716	34	0.03642340614207401	0	20	27
24627	U-716	8	0.03623544436830073	0	21	28
24628	U-716	12	0.0158450267478302	0	22	29
24629	U-716	30	0.01274803289143181	0	23	30
24630	U-716	14	-0.014565214755766748	0	24	31
24631	U-716	17	-0.04305060207061137	0	25	32
24632	U-716	15	-0.06357460461584605	0	26	33
24633	U-716	1	-0.07104588857436026	0	27	34
24634	U-716	6	-0.08129807301639708	0	28	35
24635	U-716	9	-0.12899717603137972	0	29	36
24636	U-716	27	-0.14945600618735	0	30	37
24637	U-716	37	-0.17916042356133705	0	31	38
24638	U-716	18	-0.21395691466865385	0	32	39
24639	U-716	3	-0.23231918409853064	0	33	40
24640	U-717	7	0.6017251337861211	1	1	1
24641	U-717	23	0.5855222426212574	1	2	2
24642	U-717	35	0.5568229831340584	1	3	3
24643	U-717	29	0.3725142857295052	0	1	4
24644	U-717	3	0.36608770940590907	0	2	5
24645	U-717	37	0.3485464146924004	1	4	6
24646	U-717	16	0.34023964697526266	0	3	7
24647	U-717	15	0.23149452550564592	0	4	8
24648	U-717	25	0.21270662823069697	0	5	9
24649	U-717	17	0.17598211761682347	0	6	10
24650	U-717	13	0.169321652023395	0	7	11
24651	U-717	22	0.1639448402004583	0	8	12
24652	U-717	40	0.15117234989867512	0	9	13
24653	U-717	9	0.14391216425646364	0	10	14
24654	U-717	6	0.12459822719204705	0	11	15
24655	U-717	1	0.12399068358526213	0	12	16
24656	U-717	18	0.1235075756461646	0	13	17
24657	U-717	34	0.12052851972744469	0	14	18
24658	U-717	33	0.10530394676028795	0	15	19
24659	U-717	10	0.09769598071104496	0	16	20
24660	U-717	31	0.07834768435802206	0	17	21
24661	U-717	21	0.0753206835041506	0	18	22
24662	U-717	28	0.0640639672266238	0	19	23
24663	U-717	11	0.05463931498231015	0	20	24
24664	U-717	26	0.04365071462328124	0	21	25
24665	U-717	4	0.006323366942616482	0	22	26
24666	U-717	24	-0.005976591823163485	0	23	27
24667	U-717	27	-0.03639084349303093	0	24	28
24668	U-717	30	-0.037086228459589476	0	25	29
24669	U-717	20	-0.052322509584866034	0	26	30
24670	U-717	5	-0.06612835078230928	0	27	31
24671	U-717	14	-0.0693711991638225	0	28	32
24672	U-717	39	-0.08669094436631355	0	29	33
24673	U-717	36	-0.08973878559253773	0	30	34
24674	U-717	38	-0.10893542582887089	0	31	35
24675	U-717	12	-0.10987826721817567	0	32	36
24676	U-717	2	-0.1133973263718275	0	33	37
24677	U-717	19	-0.12932790621161996	0	34	38
24678	U-717	32	-0.19253621449302358	0	35	39
24679	U-717	8	-0.34018276594677954	0	36	40
24680	U-718	35	2.1387658676049304	1	1	1
24681	U-718	31	1.7229690399126836	1	2	2
24682	U-718	40	1.3780485196328816	1	3	3
24683	U-718	19	1.1913207982089047	1	4	4
24684	U-718	13	0.9455520237332715	1	5	5
24685	U-718	6	0.8824454094719096	1	6	6
24686	U-718	10	0.8048717925168856	0	1	7
24687	U-718	17	0.6241098131049676	0	2	8
24688	U-718	21	0.6016434626387923	1	7	9
24689	U-718	16	0.46325226507148287	1	8	10
24690	U-718	9	0.4548855996719814	0	3	11
24691	U-718	20	0.3857697411904846	0	4	12
24692	U-718	14	0.35463247012026317	0	5	13
24693	U-718	2	0.294372610520595	0	6	14
24694	U-718	29	0.2816810174072394	0	7	15
24695	U-718	36	0.20472504819536969	0	8	16
24696	U-718	7	0.18218682316776386	0	9	17
24697	U-718	26	0.17219049065336237	0	10	18
24698	U-718	33	0.1557773644420342	0	11	19
24699	U-718	15	0.1364286013013558	0	12	20
24700	U-718	5	0.11943179065576076	0	13	21
24701	U-718	25	0.10897489649682865	0	14	22
24702	U-718	32	0.09749292275483509	0	15	23
24703	U-718	27	0.08227644676572526	0	16	24
24704	U-718	4	0.055395439506725375	0	17	25
24705	U-718	23	0.03143427213277217	0	18	26
24706	U-718	11	0.025708027315810178	0	19	27
24707	U-718	38	0.013503590669493026	0	20	28
24708	U-718	12	0.0021386860753657144	0	21	29
24709	U-718	22	0.0005376720015305425	0	22	30
24710	U-718	37	-0.030226972617324654	0	23	31
24711	U-718	39	-0.040559962581612596	0	24	32
24712	U-718	3	-0.12632057156138954	0	25	33
24713	U-718	34	-0.13052898307793487	0	26	34
24714	U-718	30	-0.15721076924517968	0	27	35
24715	U-718	1	-0.1886772906317235	0	28	36
24716	U-718	18	-0.20514626340662007	0	29	37
24717	U-718	24	-0.25566381454408443	0	30	38
24718	U-718	28	-0.3088422737776944	0	31	39
24719	U-718	8	-0.46934560149844323	0	32	40
24720	U-719	18	0.8365685066011682	1	1	1
24721	U-719	36	0.8138054018860814	1	2	2
24722	U-719	2	0.685824311135632	1	3	3
24723	U-719	5	0.5932395242386914	1	4	4
24724	U-719	8	0.5137379964547537	0	1	5
24725	U-719	10	0.49099310411629327	1	5	6
24726	U-719	3	0.46322933084688267	0	2	7
24727	U-719	40	0.44407827892559326	0	3	8
24728	U-719	34	0.2539466737461538	0	4	9
24729	U-719	7	0.2467959142122832	0	5	10
24730	U-719	39	0.18848109801925045	0	6	11
24731	U-719	32	0.1874811894586209	0	7	12
24732	U-719	9	0.18575178694604427	1	6	13
24733	U-719	31	0.1435539816676129	0	8	14
24734	U-719	6	0.13214302599102198	0	9	15
24735	U-719	16	0.13110056696535632	0	10	16
24736	U-719	38	0.1071922276686892	0	11	17
24737	U-719	26	0.0995461190947934	0	12	18
24738	U-719	13	0.09327809134884908	0	13	19
24739	U-719	27	0.09174536880607242	0	14	20
24740	U-719	25	0.08900759341664155	0	15	21
24741	U-719	19	0.07180672772952593	0	16	22
24742	U-719	17	0.056128422072388384	0	17	23
24743	U-719	20	0.052055154682654814	0	18	24
24744	U-719	37	0.050329518610986695	0	19	25
24745	U-719	28	0.03272515659851512	0	20	26
24746	U-719	30	0.023998330016403446	0	21	27
24747	U-719	24	0.021970461603934482	0	22	28
24748	U-719	33	0.0026608151653822742	0	23	29
24749	U-719	22	0.0007921582999195487	0	24	30
24750	U-719	35	-0.0038680761293891364	0	25	31
24751	U-719	21	-0.01599429415726436	0	26	32
24752	U-719	14	-0.07665740264843873	0	27	33
24753	U-719	15	-0.104546955991868	0	28	34
24754	U-719	29	-0.11363098814555425	0	29	35
24755	U-719	4	-0.14100586332371332	0	30	36
24756	U-719	12	-0.14123995798590042	0	31	37
24757	U-719	11	-0.14254756129214716	0	32	38
24758	U-719	1	-0.16706963782503856	0	33	39
24759	U-719	23	-0.197406098826882	0	34	40
24760	U-720	8	0.40350520255126604	1	1	1
24761	U-720	3	0.31358320347653584	1	2	2
24762	U-720	38	0.2792362761996539	1	3	3
24763	U-720	24	0.26658821449672865	0	1	4
24764	U-720	36	0.25235373620420204	0	2	5
24765	U-720	12	0.2518557319008131	0	3	6
24766	U-720	2	0.24429079048173363	0	4	7
24767	U-720	18	0.23539644239040186	0	5	8
24768	U-720	1	0.21671645969311376	0	6	9
24769	U-720	34	0.2007295766794832	0	7	10
24770	U-720	22	0.16674008576006724	0	8	11
24771	U-720	20	0.1444774537023214	0	9	12
24772	U-720	9	0.13940978670176252	0	10	13
24773	U-720	28	0.13475211814358695	0	11	14
24774	U-720	10	0.1330206520152245	0	12	15
24775	U-720	39	0.09822952589285608	0	13	16
24776	U-720	5	0.07968814717700089	0	14	17
24777	U-720	27	0.07884810563619636	0	15	18
24778	U-720	37	0.07799175383371508	0	16	19
24779	U-720	17	0.05927981121620748	0	17	20
24780	U-720	14	0.050577173267612956	0	18	21
24781	U-720	40	0.049003741413874355	0	19	22
24782	U-720	15	0.03745929770622181	0	20	23
24783	U-720	16	0.023606614751820243	0	21	24
24784	U-720	25	0.01607945244199306	0	22	25
24785	U-720	23	0.015627460842013878	0	23	26
24786	U-720	6	-0.0017873080441153932	0	24	27
24787	U-720	13	-0.006571483503306372	0	25	28
24788	U-720	26	-0.02445668841753562	0	26	29
24789	U-720	33	-0.038101532265202145	0	27	30
24790	U-720	35	-0.039247802065107945	0	28	31
24791	U-720	32	-0.03969444257249358	0	29	32
24792	U-720	19	-0.04565178320269753	0	30	33
24793	U-720	11	-0.05036495526902636	0	31	34
24794	U-720	29	-0.05553920254644158	0	32	35
24795	U-720	4	-0.0685224970264338	0	33	36
24796	U-720	30	-0.09226660832203855	0	34	37
24797	U-720	7	-0.1374018949803622	0	35	38
24798	U-720	21	-0.1741822151370233	0	36	39
24799	U-720	31	-0.1952584012246218	0	37	40
24800	U-721	2	0.635992575569274	1	1	1
24801	U-721	12	0.4806285251179121	0	1	2
24802	U-721	26	0.4385257138582156	0	2	3
24803	U-721	23	0.3560172925560385	1	2	4
24804	U-721	14	0.3536825155999929	1	3	5
24805	U-721	13	0.342447891252455	0	3	6
24806	U-721	19	0.33732133092862804	1	4	7
24807	U-721	11	0.2990131435716319	1	5	8
24808	U-721	20	0.2765633665390128	0	4	9
24809	U-721	31	0.2593071623380844	0	5	10
24810	U-721	3	0.25344022748958644	0	6	11
24811	U-721	33	0.2517794735069165	0	7	12
24812	U-721	16	0.24422907354316697	0	8	13
24813	U-721	1	0.23439547720880266	0	9	14
24814	U-721	17	0.23135606173283071	0	10	15
24815	U-721	40	0.21291071538963743	0	11	16
24816	U-721	32	0.20293958938939977	0	12	17
24817	U-721	9	0.19499423325200993	1	6	18
24818	U-721	39	0.18429704092078314	0	13	19
24819	U-721	15	0.17865748040849663	0	14	20
24820	U-721	4	0.1775915660763127	0	15	21
24821	U-721	30	0.11561772920784853	0	16	22
24822	U-721	25	0.10351937294433236	0	17	23
24823	U-721	6	0.10172837492098959	0	18	24
24824	U-721	7	0.09218686528207906	0	19	25
24825	U-721	38	0.07979957130933871	0	20	26
24826	U-721	35	0.03933167547594295	0	21	27
24827	U-721	18	0.0243038129709284	0	22	28
24828	U-721	8	0.020648674022473973	0	23	29
24829	U-721	28	-0.005357519058089816	0	24	30
24830	U-721	37	-0.015558543201299013	0	25	31
24831	U-721	27	-0.03431027255454286	0	26	32
24832	U-721	21	-0.03891989033469745	0	27	33
24833	U-721	24	-0.04747063560246245	0	28	34
24834	U-721	22	-0.06915861415367144	0	29	35
24835	U-721	29	-0.0809853376345038	0	30	36
24836	U-721	36	-0.09327761704910073	0	31	37
24837	U-721	34	-0.10294686109537579	0	32	38
24838	U-721	5	-0.11038212979818904	0	33	39
24839	U-721	10	-0.1248591119011884	0	34	40
24840	U-722	36	0.6967174961632724	1	1	1
24841	U-722	23	0.44518176472197163	1	2	2
24842	U-722	24	0.3633497740254227	1	3	3
24843	U-722	25	0.36219566857382424	0	1	4
24844	U-722	29	0.31142108768009336	0	2	5
24845	U-722	3	0.24974413743299922	0	3	6
24846	U-722	34	0.24848846457918652	0	4	7
24847	U-722	16	0.2450905271841063	0	5	8
24848	U-722	8	0.24359490115195712	0	6	9
24849	U-722	10	0.2350234186590644	0	7	10
24850	U-722	37	0.22233802147295423	1	4	11
24851	U-722	26	0.212978555503556	0	8	12
24852	U-722	11	0.2078981942890245	0	9	13
24853	U-722	4	0.20603213798837217	0	10	14
24854	U-722	1	0.19733652412786473	0	11	15
24855	U-722	39	0.19176715324673577	0	12	16
24856	U-722	21	0.17401189473742681	0	13	17
24857	U-722	30	0.1731338163341495	0	14	18
24858	U-722	27	0.1613310616499337	0	15	19
24859	U-722	32	0.12035850006182504	1	5	20
24860	U-722	15	0.11001177786905308	0	16	21
24861	U-722	33	0.10570215131934468	0	17	22
24862	U-722	18	0.09878111295020787	0	18	23
24863	U-722	38	0.07952768421920962	0	19	24
24864	U-722	9	0.06188206863452503	0	20	25
24865	U-722	20	0.06028392648466935	0	21	26
24866	U-722	12	0.026584526543884227	0	22	27
24867	U-722	31	0.008833599231541811	0	23	28
24868	U-722	35	0.0035155458527078576	0	24	29
24869	U-722	40	-0.006090009741748864	0	25	30
24870	U-722	6	-0.007645080025459022	0	26	31
24871	U-722	7	-0.02521826664270066	0	27	32
24872	U-722	28	-0.03411957359100262	0	28	33
24873	U-722	2	-0.046344047041819325	0	29	34
24874	U-722	22	-0.05845878686906891	0	30	35
24875	U-722	14	-0.0742549064385297	0	31	36
24876	U-722	13	-0.09225058429345567	0	32	37
24877	U-722	17	-0.1171416733399939	0	33	38
24878	U-722	5	-0.16987957663250863	0	34	39
24879	U-722	19	-0.1917129880725963	0	35	40
24880	U-723	13	0.5815459784769089	1	1	1
24881	U-723	5	0.5699468354028352	1	2	2
24882	U-723	37	0.5579743095234764	1	3	3
24883	U-723	10	0.5013003933847706	1	4	4
24884	U-723	33	0.49837698968352684	1	5	5
24885	U-723	17	0.4481582420425627	0	1	6
24886	U-723	32	0.43083897500954377	0	2	7
24887	U-723	16	0.4275524606931782	0	3	8
24888	U-723	11	0.42127520620017467	1	6	9
24889	U-723	21	0.38192513791243055	0	4	10
24890	U-723	19	0.36404741169669974	0	5	11
24891	U-723	40	0.32977347636254156	0	6	12
24892	U-723	27	0.32941570537254183	0	7	13
24893	U-723	8	0.32557985731394856	0	8	14
24894	U-723	7	0.32228791642047405	0	9	15
24895	U-723	1	0.30559697363390326	0	10	16
24896	U-723	29	0.24544507567954768	0	11	17
24897	U-723	35	0.2328229639343555	0	12	18
24898	U-723	2	0.22838070725127962	0	13	19
24899	U-723	30	0.19082310124533228	0	14	20
24900	U-723	15	0.18014942805460557	0	15	21
24901	U-723	34	0.1578343454352635	0	16	22
24902	U-723	3	0.1443638001835201	0	17	23
24903	U-723	22	0.11910684194545468	0	18	24
24904	U-723	14	0.11793483047945513	0	19	25
24905	U-723	26	0.09744573030022159	0	20	26
24906	U-723	25	0.09089210848094005	0	21	27
24907	U-723	9	0.08763503852295412	0	22	28
24908	U-723	12	0.022089502169154313	0	23	29
24909	U-723	6	-0.022823795337289177	0	24	30
24910	U-723	36	-0.04546670136888753	0	25	31
24911	U-723	20	-0.07289991360878031	0	26	32
24912	U-723	28	-0.09250206674184286	0	27	33
24913	U-723	4	-0.10043748946607789	0	28	34
24914	U-723	18	-0.16056468965604742	0	29	35
24915	U-723	39	-0.1720465836106827	0	30	36
24916	U-723	23	-0.2343845794677819	0	31	37
24917	U-723	31	-0.23616000136646143	0	32	38
24918	U-723	38	-0.28085255901236994	0	33	39
24919	U-723	24	-0.29238096317538365	0	34	40
24920	U-724	12	0.40837561241345866	0	1	1
24921	U-724	17	0.37695748718261934	1	1	2
24922	U-724	15	0.34746862727415495	1	2	3
24923	U-724	31	0.31560058605778685	0	2	4
24924	U-724	14	0.310836655793562	1	3	5
24925	U-724	19	0.25793005126489665	0	3	6
24926	U-724	7	0.1916344141168783	0	4	7
24927	U-724	23	0.18897079478446738	0	5	8
24928	U-724	8	0.1804901228169874	0	6	9
24929	U-724	13	0.1703439720868158	0	7	10
24930	U-724	4	0.15738796088888735	0	8	11
24931	U-724	9	0.15604109765442598	0	9	12
24932	U-724	28	0.1434524659337763	0	10	13
24933	U-724	38	0.14052651737771155	0	11	14
24934	U-724	40	0.13555255820591344	0	12	15
24935	U-724	1	0.13475092428812718	0	13	16
24936	U-724	30	0.13226168937044142	0	14	17
24937	U-724	18	0.10865830371888699	0	15	18
24938	U-724	33	0.10556247562870531	0	16	19
24939	U-724	24	0.09437691262206233	0	17	20
24940	U-724	27	0.09024274421406996	0	18	21
24941	U-724	39	0.08547463445829186	1	4	22
24942	U-724	20	0.08492532587323595	0	19	23
24943	U-724	11	0.06693535049620056	0	20	24
24944	U-724	22	0.06610327258273115	0	21	25
24945	U-724	34	0.054865167646753615	0	22	26
24946	U-724	37	0.0370079315214374	0	23	27
24947	U-724	26	0.024318448712723748	0	24	28
24948	U-724	29	0.01710250016387961	0	25	29
24949	U-724	5	0.014739280423824233	0	26	30
24950	U-724	10	0.009262934722142166	0	27	31
24951	U-724	16	0.0018045748053932692	0	28	32
24952	U-724	21	0.0005952579438384259	0	29	33
24953	U-724	32	-0.017397683854203427	0	30	34
24954	U-724	25	-0.029877128071398223	0	31	35
24955	U-724	2	-0.03272085133144895	0	32	36
24956	U-724	3	-0.07547083211180064	0	33	37
24957	U-724	6	-0.09631591310928714	0	34	38
24958	U-724	35	-0.16619864083044952	0	35	39
24959	U-724	36	-0.19257560373649849	0	36	40
24960	U-725	23	1.228019683874042	1	1	1
24961	U-725	40	0.9036675949183436	1	2	2
24962	U-725	10	0.6553017952250257	1	3	3
24963	U-725	31	0.6109697297468277	1	4	4
24964	U-725	27	0.6033623111176948	1	5	5
24965	U-725	33	0.591698200560317	1	6	6
24966	U-725	37	0.5610941750215754	1	7	7
24967	U-725	16	0.5607030004865017	0	1	8
24968	U-725	1	0.5597753959851164	0	2	9
24969	U-725	15	0.5366615122356645	0	3	10
24970	U-725	36	0.498179104384293	0	4	11
24971	U-725	4	0.470213490438242	0	5	12
24972	U-725	14	0.4380645577489386	0	6	13
24973	U-725	7	0.43713449814971994	0	7	14
24974	U-725	29	0.43510272665088867	1	8	15
24975	U-725	21	0.40897471946774056	0	8	16
24976	U-725	26	0.3984976630302213	0	9	17
24977	U-725	11	0.3459115287681078	1	9	18
24978	U-725	17	0.2982129688895191	0	10	19
24979	U-725	6	0.2747162853895425	0	11	20
24980	U-725	25	0.22936339531540792	0	12	21
24981	U-725	34	0.13724377989961684	0	13	22
24982	U-725	35	0.1166252618363923	0	14	23
24983	U-725	13	0.10086534081026335	0	15	24
24984	U-725	30	0.04794755954334656	0	16	25
24985	U-725	22	0.04673900779978166	0	17	26
24986	U-725	38	0.04032246536995293	0	18	27
24987	U-725	3	0.030805667829442357	0	19	28
24988	U-725	12	0.021275076736929854	0	20	29
24989	U-725	9	0.009091040084623553	0	21	30
24990	U-725	32	-0.021887937944729263	0	22	31
24991	U-725	8	-0.040273049921649706	0	23	32
24992	U-725	18	-0.09601831867952965	0	24	33
24993	U-725	39	-0.11773036829505246	0	25	34
24994	U-725	24	-0.1285839713310299	0	26	35
24995	U-725	5	-0.17710438529099792	0	27	36
24996	U-725	20	-0.22062965711662064	0	28	37
24997	U-725	19	-0.22467608032595954	0	29	38
24998	U-725	28	-0.2525568528855725	0	30	39
24999	U-725	2	-0.31707891552293976	0	31	40
25000	U-726	22	0.7259808478595621	1	1	1
25001	U-726	30	0.6634490643287574	1	2	2
25002	U-726	14	0.6417575398943038	0	1	3
25003	U-726	38	0.6233872890419556	1	3	4
25004	U-726	8	0.60627490608257	1	4	5
25005	U-726	25	0.6011561294291838	1	5	6
25006	U-726	32	0.5705275738529896	1	6	7
25007	U-726	10	0.570131448119357	0	2	8
25008	U-726	12	0.5666446449072646	1	7	9
25009	U-726	1	0.5482366211243267	1	8	10
25010	U-726	40	0.4885857114286607	1	9	11
25011	U-726	2	0.42981704566819556	0	3	12
25012	U-726	16	0.41601153587767653	1	10	13
25013	U-726	20	0.4040551820327392	0	4	14
25014	U-726	17	0.37330199089845684	0	5	15
25015	U-726	23	0.3726910129268673	0	6	16
25016	U-726	11	0.3665949448097077	0	7	17
25017	U-726	4	0.33514248045702794	0	8	18
25018	U-726	24	0.3238951951494519	0	9	19
25019	U-726	5	0.30877802026416007	0	10	20
25020	U-726	34	0.307240724334561	0	11	21
25021	U-726	13	0.27508200085241497	0	12	22
25022	U-726	39	0.2360046734050289	0	13	23
25023	U-726	33	0.1624704474959269	0	14	24
25024	U-726	27	0.13386355196435043	0	15	25
25025	U-726	36	0.11289769420904841	0	16	26
25026	U-726	28	0.07426692474116536	0	17	27
25027	U-726	3	0.04512031869354366	0	18	28
25028	U-726	9	0.026887287777501878	0	19	29
25029	U-726	29	0.009922463308872559	0	20	30
25030	U-726	37	0.0032618754476460288	0	21	31
25031	U-726	21	-0.007336315745903821	0	22	32
25032	U-726	35	-0.010483974376457483	0	23	33
25033	U-726	15	-0.09847374426262728	0	24	34
25034	U-726	31	-0.13257996013925383	0	25	35
25035	U-726	7	-0.1620336670541393	0	26	36
25036	U-726	6	-0.18895016723809444	0	27	37
25037	U-726	19	-0.21221771709733522	0	28	38
25038	U-726	26	-0.2519288498262381	0	29	39
25039	U-726	18	-0.25943275064322446	0	30	40
25040	U-727	6	0.8727910331189161	1	1	1
25041	U-727	18	0.732628491853897	1	2	2
25042	U-727	33	0.7206167877492049	1	3	3
25043	U-727	37	0.5314209661380437	1	4	4
25044	U-727	34	0.50376668173211	0	1	5
25045	U-727	5	0.4713710087287364	0	2	6
25046	U-727	1	0.46670029089981746	0	3	7
25047	U-727	22	0.4271898860584916	1	5	8
25048	U-727	17	0.37850789887974506	1	6	9
25049	U-727	14	0.371755537461817	0	4	10
25050	U-727	29	0.33848444770512703	0	5	11
25051	U-727	4	0.3346045312227403	1	7	12
25052	U-727	21	0.2783599665360402	0	6	13
25053	U-727	7	0.22426103329326919	0	7	14
25054	U-727	31	0.19423631671521818	0	8	15
25055	U-727	38	0.19411212908323328	0	9	16
25056	U-727	23	0.1873512304095182	0	10	17
25057	U-727	30	0.17306921782437049	0	11	18
25058	U-727	3	0.17279224353411915	0	12	19
25059	U-727	35	0.10517325920996708	0	13	20
25060	U-727	27	0.10015260505978053	0	14	21
25061	U-727	12	0.09126142558239078	0	15	22
25062	U-727	11	0.07521832765923457	0	16	23
25063	U-727	8	0.06409238324728775	0	17	24
25064	U-727	2	0.057834597163108126	0	18	25
25065	U-727	15	0.056119586058997056	0	19	26
25066	U-727	40	0.052716802122214426	0	20	27
25067	U-727	9	0.021197067401967307	0	21	28
25068	U-727	19	-0.011314628242638236	0	22	29
25069	U-727	28	-0.016713841075759683	0	23	30
25070	U-727	32	-0.03436477373287028	0	24	31
25071	U-727	39	-0.051021503986579425	0	25	32
25072	U-727	20	-0.08896978563157854	0	26	33
25073	U-727	36	-0.10452167718214395	0	27	34
25074	U-727	13	-0.10897188849560041	0	28	35
25075	U-727	26	-0.1277342506099573	0	29	36
25076	U-727	24	-0.13027786213619075	0	30	37
25077	U-727	25	-0.13974974879494056	0	31	38
25078	U-727	16	-0.14325288801269453	0	32	39
25079	U-727	10	-0.2408929045484121	0	33	40
25080	U-728	23	1.182782738448128	1	1	1
25081	U-728	3	0.6496467549181343	1	2	2
25082	U-728	26	0.5149584727294609	0	1	3
25083	U-728	16	0.394736296993934	0	2	4
25084	U-728	12	0.2657306518121454	0	3	5
25085	U-728	18	0.2656689820503438	0	4	6
25086	U-728	15	0.2500222892294749	0	5	7
25087	U-728	22	0.2385984412318709	0	6	8
25088	U-728	7	0.21468355152177626	0	7	9
25089	U-728	35	0.1898899051064254	0	8	10
25090	U-728	1	0.17380273144422032	0	9	11
25091	U-728	34	0.16899859584939975	0	10	12
25092	U-728	25	0.1635894286035458	0	11	13
25093	U-728	14	0.14183756746373272	0	12	14
25094	U-728	9	0.13792503291513408	1	3	15
25095	U-728	36	0.126899942242586	0	13	16
25096	U-728	37	0.09368816382855816	0	14	17
25097	U-728	39	0.0891223016528146	0	15	18
25098	U-728	33	0.08507922725264394	0	16	19
25099	U-728	40	0.08134634518016365	0	17	20
25100	U-728	4	0.07918282037384981	0	18	21
25101	U-728	31	0.07662691318012961	0	19	22
25102	U-728	29	0.07337001394721732	0	20	23
25103	U-728	24	0.05304474395621943	0	21	24
25104	U-728	20	0.038286826644631684	0	22	25
25105	U-728	2	0.03520187673530854	0	23	26
25106	U-728	28	-0.0010413236201502057	0	24	27
25107	U-728	13	-0.014743593766089566	0	25	28
25108	U-728	10	-0.01475771069603675	0	26	29
25109	U-728	17	-0.022470303234462127	0	27	30
25110	U-728	38	-0.03615985597590754	0	28	31
25111	U-728	11	-0.07452360997390264	0	29	32
25112	U-728	30	-0.08058956692126815	0	30	33
25113	U-728	8	-0.12923898707990059	0	31	34
25114	U-728	6	-0.1710555597476813	0	32	35
25115	U-728	27	-0.19045874395287885	0	33	36
25116	U-728	21	-0.23573174453664678	0	34	37
25117	U-728	32	-0.25442585296402376	0	35	38
25118	U-728	19	-0.26275455973472717	0	36	39
25119	U-728	5	-0.29676920310817256	0	37	40
25120	U-729	19	0.7380890852052253	1	1	1
25121	U-729	35	0.6916273294625181	1	2	2
25122	U-729	13	0.5605380655013292	1	3	3
25123	U-729	2	0.5073345570963177	1	4	4
25124	U-729	20	0.4573789952640083	0	1	5
25125	U-729	9	0.42349678999204154	0	2	6
25126	U-729	5	0.4218534374219611	0	3	7
25127	U-729	8	0.41852511042450574	1	5	8
25128	U-729	3	0.39131818479267977	0	4	9
25129	U-729	12	0.35878991354835715	0	5	10
25130	U-729	17	0.3143808583792242	0	6	11
25131	U-729	34	0.27928615126847833	1	6	12
25132	U-729	22	0.2537322871070417	0	7	13
25133	U-729	32	0.21860569284105855	0	8	14
25134	U-729	28	0.2185230328877933	1	7	15
25135	U-729	39	0.19761955733143238	0	9	16
25136	U-729	16	0.18946320961855617	0	10	17
25137	U-729	24	0.1588543340401636	0	11	18
25138	U-729	15	0.15768156277794929	0	12	19
25139	U-729	26	0.13243257559126317	0	13	20
25140	U-729	10	0.12355031521869617	0	14	21
25141	U-729	18	0.11702306947411395	0	15	22
25142	U-729	37	0.11377051067007314	0	16	23
25143	U-729	31	0.08601904523040992	0	17	24
25144	U-729	38	0.08196332386777248	0	18	25
25145	U-729	29	0.0798701804133131	0	19	26
25146	U-729	11	0.07428855635022595	0	20	27
25147	U-729	25	0.0617839838346549	0	21	28
25148	U-729	36	0.054192711680909986	0	22	29
25149	U-729	21	0.037884782249554744	0	23	30
25150	U-729	6	0.037791045133501344	0	24	31
25151	U-729	1	0.026109168586075898	0	25	32
25152	U-729	40	-0.009151280440861664	0	26	33
25153	U-729	33	-0.05682975329700135	0	27	34
25154	U-729	14	-0.0615196909012746	0	28	35
25155	U-729	27	-0.0628650289602479	0	29	36
25156	U-729	7	-0.06331718590406829	0	30	37
25157	U-729	30	-0.1298414991820469	0	31	38
25158	U-729	4	-0.18600145392847794	0	32	39
25159	U-729	23	-0.4142515306472278	0	33	40
25160	U-730	40	0.9261113134653277	1	1	1
25161	U-730	10	0.8498031752211324	1	2	2
25162	U-730	14	0.5568495487204708	1	3	3
25163	U-730	38	0.4983366076662952	1	4	4
25164	U-730	27	0.3271313337984721	0	1	5
25165	U-730	1	0.21778238407933748	0	2	6
25166	U-730	22	0.21749957097839756	0	3	7
25167	U-730	12	0.17824372567029897	0	4	8
25168	U-730	23	0.17711517052168407	0	5	9
25169	U-730	17	0.1709796282952111	0	6	10
25170	U-730	24	0.1582490016044195	0	7	11
25171	U-730	6	0.1500483746985773	0	8	12
25172	U-730	31	0.1464674431910153	0	9	13
25173	U-730	28	0.14367410895589447	0	10	14
25174	U-730	8	0.11714486500491192	0	11	15
25175	U-730	30	0.11195540693399696	0	12	16
25176	U-730	16	0.09527908222408764	0	13	17
25177	U-730	2	0.0943719627771734	0	14	18
25178	U-730	21	0.08675944900410229	0	15	19
25179	U-730	36	0.08133194975690881	0	16	20
25180	U-730	35	0.04236824251233624	0	17	21
25181	U-730	5	0.039196488245030234	0	18	22
25182	U-730	33	0.036057513544364456	0	19	23
25183	U-730	13	0.028939649760924502	0	20	24
25184	U-730	7	0.006179832422463144	0	21	25
25185	U-730	39	0.002613866640671883	0	22	26
25186	U-730	25	-0.01110257219281545	0	23	27
25187	U-730	18	-0.020777002641532538	0	24	28
25188	U-730	4	-0.021014980916707768	0	25	29
25189	U-730	20	-0.02420435989930711	0	26	30
25190	U-730	32	-0.027388395345559924	0	27	31
25191	U-730	19	-0.06880383084645125	0	28	32
25192	U-730	9	-0.07832036529657524	0	29	33
25193	U-730	3	-0.10364362977484118	0	30	34
25194	U-730	15	-0.13426437755702458	0	31	35
25195	U-730	26	-0.1456731438008142	0	32	36
25196	U-730	37	-0.155101539839457	0	33	37
